price,carat,city,depth,table,x,y,z,clarity,color,cut
615,0.35,Amsterdam,62.5,53.0,4.53,4.56,2.84,VS2,G,Ideal
569,0.3,London,62.3,58.0,4.26,4.23,2.64,VS2,F,Ideal
907,0.31,Dubai,61.5,54.0,4.39,4.36,2.69,VVS1,H,Ideal
765,0.34,Las Vegas,61.0,57.0,4.5,4.48,2.74,VS2,G,Ideal
1028,0.44,Kimberly,59.7,61.0,4.97,4.91,2.95,SI2,E,Premium
491,0.3,Paris,62.1,55.0,4.33,4.36,2.7,VS2,H,Ideal
1708,0.56,Paris,61.3,55.0,5.32,5.35,3.27,SI1,D,Ideal
7792,1.01,Surat,60.7,57.0,6.52,6.49,3.95,VS1,F,Ideal
1614,0.5,Luxembourg,61.3,59.0,5.09,5.04,3.11,VS2,D,Premium
617,0.31,Las Vegas,59.9,59.0,4.44,4.41,2.65,VS1,G,Premium
4269,0.9,Surat,61.7,59.0,6.14,6.22,3.81,VS2,G,Premium
2459,0.7,Kimberly,61.7,59.0,5.62,5.66,3.48,SI1,E,Good
7154,1.51,Luxembourg,63.1,58.0,7.23,7.19,4.55,SI2,G,Very Good
4536,1.2,London,62.5,55.0,6.84,6.79,4.26,SI1,J,Ideal
507,0.31,Kimberly,61.2,55.0,4.37,4.39,2.68,VS1,I,Ideal
3977,0.9,Paris,62.0,59.0,6.2,6.1,3.81,SI2,F,Very Good
1978,0.5,Surat,63.5,60.0,4.98,5.04,3.18,VVS1,F,Very Good
2365,0.51,Antwerp,60.0,58.0,5.2,5.23,3.13,VVS2,E,Very Good
2218,0.7,Paris,60.8,58.0,5.71,5.68,3.46,VS2,H,Premium
2160,0.5,Kimberly,61.9,58.0,5.1,5.07,3.15,VVS2,F,Premium
3429,0.8,Madrid,62.7,54.0,5.91,5.95,3.72,VS2,F,Ideal
1799,0.72,Antwerp,64.8,54.0,5.69,5.67,3.68,SI1,I,Fair
9444,1.7,Las Vegas,61.2,56.0,7.71,7.64,4.7,SI2,H,Ideal
1746,0.5,Amsterdam,61.0,59.0,5.14,5.09,3.12,VS1,G,Premium
2739,0.8,New York City,63.8,56.0,5.85,5.91,3.75,SI1,H,Very Good
571,0.31,Antwerp,60.9,60.0,4.38,4.39,2.67,SI1,D,Premium
2867,0.82,New York City,61.7,53.0,6.12,6.0,3.74,SI2,F,Ideal
1415,0.5,Amsterdam,58.0,61.0,5.18,5.23,3.02,VS1,F,Good
765,0.4,London,60.9,62.0,4.76,4.73,2.89,VS2,J,Premium
475,0.3,Kimberly,61.9,54.0,4.33,4.36,2.69,SI1,F,Ideal
5237,1.09,Luxembourg,62.7,58.0,6.6,6.55,4.12,SI1,E,Premium
4209,0.91,Surat,63.2,58.0,6.15,6.07,3.86,VS1,G,Very Good
11333,1.59,London,62.1,58.0,7.42,7.48,4.63,VS2,H,Premium
9549,2.0,Dubai,68.7,55.0,7.9,7.67,5.35,SI2,H,Fair
11864,1.65,Amsterdam,61.0,58.0,7.66,7.62,4.66,SI1,G,Premium
3856,1.02,Antwerp,62.8,54.0,6.46,6.43,4.05,SI1,J,Ideal
901,0.31,Paris,61.6,56.0,4.35,4.38,2.69,IF,F,Ideal
408,0.31,Tel Aviv,62.3,59.0,4.29,4.32,2.68,SI1,I,Premium
2031,0.73,Paris,60.1,62.0,5.85,5.9,3.53,SI1,J,Very Good
2137,0.52,Las Vegas,60.6,56.0,5.22,5.24,3.17,VVS2,F,Ideal
773,0.42,Antwerp,62.9,56.0,4.72,4.79,2.99,VS2,H,Very Good
1838,0.5,Zurich,62.0,58.0,5.1,5.03,3.14,VS1,F,Premium
464,0.31,Tel Aviv,62.4,55.0,4.31,4.35,2.7,SI1,H,Ideal
646,0.32,Paris,58.8,59.0,4.49,4.52,2.65,VS2,D,Very Good
7850,1.07,Kimberly,62.1,55.0,6.58,6.56,4.08,VS1,F,Ideal
10508,1.19,Madrid,61.6,59.0,6.78,6.79,4.18,VVS1,G,Ideal
2102,0.62,Tel Aviv,60.0,59.0,5.58,5.56,3.34,VS2,E,Premium
984,0.35,Luxembourg,59.2,58.0,4.63,4.59,2.73,VS2,E,Premium
8749,1.55,Madrid,62.6,59.0,7.4,7.35,4.62,VS1,J,Premium
734,0.3,Kimberly,60.6,57.0,4.36,4.38,2.65,VVS1,G,Ideal
1865,0.5,Dubai,61.8,54.0,5.13,5.16,3.18,VVS1,G,Ideal
5029,1.22,Dubai,62.2,59.0,6.77,6.8,4.22,SI1,J,Very Good
1436,0.5,Paris,63.6,57.0,5.03,5.07,3.21,VS2,F,Good
9251,1.16,London,62.2,56.0,6.7,6.74,4.18,VVS2,G,Ideal
861,0.41,Madrid,63.4,57.0,4.73,4.7,2.99,SI1,G,Very Good
2188,0.63,Antwerp,61.6,60.7,5.46,5.52,3.38,VS1,F,Good
625,0.31,Luxembourg,62.3,55.0,4.35,4.38,2.72,VS2,F,Ideal
2123,0.54,Tel Aviv,62.2,56.0,5.2,5.22,3.24,VVS1,G,Ideal
2661,0.73,Surat,60.1,56.0,5.91,5.87,3.54,SI1,E,Ideal
18736,2.01,Antwerp,62.1,57.0,8.07,8.09,5.02,SI1,G,Ideal
4709,0.9,Surat,60.6,60.0,6.14,6.27,3.76,VS2,E,Very Good
9286,1.02,Dubai,61.8,56.0,6.42,6.46,3.98,VVS2,G,Ideal
801,0.33,London,61.6,57.0,4.44,4.46,2.74,VVS2,F,Very Good
5723,1.46,Surat,56.3,60.0,7.61,7.55,4.27,SI2,H,Fair
776,0.3,Amsterdam,62.1,52.0,4.31,4.29,2.67,VVS2,H,Premium
881,0.34,Kimberly,59.3,59.0,4.59,4.55,2.71,VS2,D,Premium
5619,1.01,Antwerp,61.1,58.0,6.46,6.51,3.96,SI1,D,Very Good
6289,1.23,Madrid,62.4,56.0,6.81,6.87,4.27,SI2,D,Ideal
6300,1.32,Luxembourg,61.2,58.0,7.12,7.06,4.34,SI2,I,Very Good
1187,0.41,Madrid,61.6,56.0,4.78,4.8,2.95,VVS2,E,Ideal
1082,0.37,New York City,59.7,61.0,4.71,4.67,2.8,VVS2,E,Premium
8074,1.51,Madrid,62.8,60.0,7.26,7.22,4.55,SI2,H,Premium
2255,0.73,Antwerp,61.5,55.0,5.79,5.85,3.58,SI2,F,Ideal
2923,0.72,Antwerp,63.0,57.0,5.69,5.73,3.6,VS2,E,Very Good
1989,0.61,Amsterdam,61.8,56.0,5.42,5.46,3.36,VS2,F,Very Good
544,0.31,Surat,62.4,55.0,4.33,4.36,2.71,VS1,H,Ideal
1265,0.59,Tel Aviv,61.8,55.0,5.41,5.44,3.35,SI2,F,Ideal
891,0.31,Kimberly,62.1,54.0,4.37,4.39,2.72,IF,G,Ideal
2757,0.72,Las Vegas,63.1,55.0,5.69,5.75,3.61,SI1,D,Good
780,0.33,Surat,61.3,56.0,4.46,4.44,2.73,SI1,D,Ideal
1372,0.46,Zurich,61.9,58.0,4.91,4.94,3.05,VS1,E,Premium
7256,1.23,Antwerp,62.5,57.0,6.81,6.86,4.27,VVS2,I,Ideal
6987,1.1,London,61.1,57.0,6.65,6.71,4.08,VS2,F,Very Good
18480,2.1,Paris,62.9,57.0,8.12,8.19,5.13,SI1,H,Very Good
977,0.4,Surat,58.4,60.0,4.81,4.84,2.82,VVS2,D,Very Good
526,0.3,Amsterdam,63.9,55.0,4.26,4.28,2.73,VS1,H,Good
3704,0.9,Kimberly,62.3,57.0,6.18,6.15,3.84,SI2,F,Premium
2657,0.8,Surat,63.0,56.0,5.85,5.9,3.7,SI2,G,Ideal
1388,0.56,Dubai,60.9,57.0,5.32,5.36,3.25,VS2,H,Ideal
4546,0.93,Surat,62.0,56.0,6.22,6.26,3.87,SI1,G,Ideal
6176,1.01,Surat,64.0,58.0,6.3,6.24,4.01,VS2,D,Good
394,0.26,Luxembourg,62.0,55.0,4.08,4.11,2.54,SI1,G,Ideal
1363,0.55,Antwerp,60.9,57.0,5.26,5.29,3.21,SI2,D,Ideal
700,0.38,Las Vegas,61.9,55.0,4.64,4.7,2.89,SI1,E,Ideal
4529,0.96,Surat,61.7,55.0,6.36,6.31,3.91,VS2,H,Premium
3999,1.01,Dubai,59.4,59.0,6.53,6.56,3.89,SI2,H,Premium
666,0.4,Antwerp,63.4,56.0,4.67,4.73,2.98,SI2,D,Good
3754,1.02,Dubai,62.5,58.0,6.47,6.4,4.02,SI2,F,Premium
10913,2.0,Dubai,67.9,55.0,7.67,7.58,5.18,SI2,H,Fair
5918,1.02,Antwerp,60.6,59.0,6.53,6.47,3.94,SI1,D,Premium
518,0.27,New York City,61.8,55.0,4.18,4.21,2.59,VS1,E,Very Good
5550,1.11,Surat,62.4,58.0,6.69,6.57,4.14,VS2,H,Premium
1105,0.45,Antwerp,61.4,61.0,4.89,4.95,3.02,VVS2,G,Very Good
4319,1.02,Surat,60.7,57.0,6.51,6.54,3.96,SI2,H,Ideal
13956,2.08,Kimberly,63.8,58.0,8.02,8.1,5.14,SI2,I,Good
10887,2.01,Madrid,65.9,57.0,7.85,7.78,5.15,SI2,G,Fair
2906,0.8,Antwerp,62.2,58.0,5.92,5.95,3.69,VS1,I,Ideal
4011,1.01,London,58.3,60.0,6.64,6.66,3.88,SI2,F,Good
2234,0.7,New York City,62.9,61.0,5.64,5.62,3.54,VS1,I,Premium
1809,0.58,Surat,62.3,54.0,5.43,5.39,3.37,VS2,E,Ideal
2612,0.72,Las Vegas,62.3,59.0,5.67,5.73,3.55,SI2,D,Very Good
911,0.3,New York City,60.7,60.0,4.37,4.33,2.64,VS2,D,Premium
863,0.3,Dubai,61.8,55.0,4.32,4.36,2.68,IF,G,Ideal
3378,0.73,Antwerp,61.6,55.0,5.8,5.82,3.58,IF,H,Ideal
11711,1.71,London,62.1,55.0,7.73,7.65,4.78,VS1,J,Ideal
16789,1.69,Surat,62.2,57.0,7.59,7.66,4.74,VS2,F,Ideal
1193,0.38,Tel Aviv,61.0,56.0,4.68,4.7,2.86,IF,F,Ideal
722,0.42,Luxembourg,63.3,56.0,4.75,4.79,3.02,SI1,F,Good
3750,0.93,Antwerp,64.6,58.0,6.13,6.07,3.94,SI1,H,Fair
1132,0.42,Antwerp,59.6,59.0,4.9,4.96,2.94,VVS2,D,Premium
4268,0.9,Kimberly,64.5,60.0,6.03,6.07,3.9,VS2,F,Good
734,0.31,Antwerp,62.5,56.0,4.34,4.36,2.72,VS2,D,Ideal
1059,0.4,Paris,61.8,53.0,4.75,4.77,2.94,VVS1,G,Ideal
1752,0.5,Paris,62.5,54.0,5.05,5.09,3.17,VS2,D,Ideal
11927,1.58,Luxembourg,62.2,55.0,7.44,7.5,4.65,SI1,G,Ideal
5561,1.07,Antwerp,63.4,56.0,6.51,6.52,4.13,SI1,F,Good
6957,1.23,Dubai,62.4,61.0,6.85,6.8,4.26,VS2,H,Premium
2218,0.72,Surat,61.9,59.0,5.67,5.71,3.52,SI2,G,Very Good
404,0.22,London,59.3,62.0,3.91,3.88,2.31,VS2,D,Premium
567,0.27,Amsterdam,59.4,64.0,4.16,4.19,2.48,VVS2,E,Very Good
758,0.32,Surat,61.5,56.0,4.38,4.4,2.7,VS1,E,Ideal
1597,0.51,London,60.9,58.0,5.14,5.18,3.14,VS2,D,Premium
1018,0.44,Dubai,56.9,61.0,5.12,5.07,2.9,SI1,F,Good
537,0.34,Paris,61.0,60.0,4.48,4.51,2.74,VS1,I,Premium
1607,0.53,Antwerp,62.0,55.0,5.17,5.21,3.22,VS2,E,Ideal
1295,0.41,Zurich,62.3,57.0,4.73,4.77,2.96,VVS1,F,Ideal
1547,0.61,Madrid,62.4,59.0,5.37,5.33,3.34,SI1,F,Premium
3830,0.9,Zurich,61.7,58.0,6.18,6.11,3.79,SI2,E,Premium
2703,0.7,Dubai,60.7,58.0,5.74,5.73,3.48,SI1,E,Premium
720,0.5,London,63.1,61.0,5.04,4.97,3.16,I1,E,Very Good
5999,1.01,Antwerp,59.2,59.0,6.52,6.59,3.88,VS2,G,Very Good
3005,0.72,Zurich,60.4,56.0,5.8,5.86,3.52,VS1,I,Ideal
12696,1.72,Kimberly,62.4,62.0,7.63,7.52,4.73,SI1,H,Premium
1127,0.45,Kimberly,64.1,58.8,4.79,4.86,3.09,VS1,G,Good
1094,0.5,Kimberly,62.2,54.0,5.14,5.08,3.18,SI2,F,Premium
984,0.33,Antwerp,60.9,56.0,4.46,4.48,2.72,VVS1,E,Ideal
394,0.3,Antwerp,62.6,58.0,4.27,4.32,2.69,VS1,J,Premium
844,0.3,Madrid,61.6,56.0,4.3,4.27,2.64,VS2,E,Ideal
9265,1.5,Paris,62.6,55.0,7.31,7.27,4.56,SI1,G,Premium
3906,1.0,Luxembourg,62.4,56.0,6.31,6.35,3.95,SI2,F,Very Good
544,0.31,Kimberly,63.4,55.0,4.31,4.33,2.74,SI1,E,Good
2963,0.91,Kimberly,58.6,63.0,6.38,6.32,3.72,SI2,E,Very Good
6357,2.15,Surat,62.9,57.0,8.25,8.2,5.18,I1,H,Premium
1755,0.56,London,61.7,56.0,5.25,5.31,3.26,VS2,E,Very Good
8341,1.04,Amsterdam,59.1,56.0,6.65,6.59,3.91,VS1,D,Ideal
2723,0.77,Las Vegas,59.8,56.0,6.01,5.96,3.58,SI2,E,Premium
14105,1.5,Surat,61.2,59.0,7.32,7.36,4.49,VS1,G,Premium
2463,0.71,Antwerp,60.6,57.0,5.73,5.78,3.49,VVS2,I,Ideal
1175,0.56,Amsterdam,61.8,56.0,5.22,5.3,3.25,SI1,I,Very Good
530,0.34,Luxembourg,61.4,55.0,4.52,4.5,2.77,I1,D,Ideal
730,0.32,Antwerp,61.7,57.0,4.41,4.44,2.73,VVS2,G,Ideal
4532,1.11,Las Vegas,58.3,60.0,6.76,6.83,3.96,SI2,E,Good
2894,0.76,Kimberly,61.4,56.0,5.88,5.92,3.62,SI1,F,Ideal
3521,1.02,Las Vegas,62.9,56.0,6.45,6.37,4.03,SI2,I,Ideal
2441,0.73,Antwerp,58.6,57.0,5.91,6.0,3.49,SI1,E,Very Good
2591,0.57,Kimberly,61.9,56.0,5.31,5.34,3.29,VVS1,F,Very Good
732,0.31,Madrid,62.2,55.0,4.37,4.34,2.71,SI1,D,Ideal
6290,1.0,Surat,62.3,58.0,6.39,6.3,3.95,VS1,G,Premium
3679,0.9,Paris,62.3,57.0,6.19,6.17,3.85,SI2,F,Ideal
6620,1.22,New York City,62.0,58.0,6.81,6.76,4.21,SI1,H,Premium
1125,0.4,Zurich,60.1,58.0,4.76,4.72,2.85,VS1,E,Premium
878,0.3,New York City,63.0,57.0,4.32,4.28,2.71,VVS2,G,Ideal
1207,0.33,Luxembourg,61.6,56.0,4.44,4.46,2.74,VVS1,E,Ideal
10349,1.54,Antwerp,61.1,63.0,7.43,7.36,4.52,VS1,I,Very Good
2302,0.54,Las Vegas,61.2,55.0,5.25,5.31,3.23,VVS2,D,Ideal
1578,0.56,Amsterdam,62.5,58.0,5.23,5.27,3.28,SI1,D,Very Good
1181,0.42,Luxembourg,62.2,59.0,4.79,4.76,2.97,VS1,E,Premium
9831,1.08,Surat,62.3,56.0,6.55,6.59,4.09,IF,G,Ideal
3004,0.81,Surat,61.9,58.0,5.99,5.96,3.7,SI1,F,Premium
932,0.36,Paris,60.6,58.0,4.6,4.58,2.78,VVS2,H,Premium
852,0.36,Tel Aviv,62.0,56.0,4.57,4.59,2.84,VS1,E,Ideal
6529,1.01,Tel Aviv,63.7,56.0,6.37,6.29,4.03,VS1,G,Good
1911,0.52,Surat,62.1,57.0,5.13,5.17,3.2,VVS2,G,Ideal
5891,1.15,Kimberly,61.7,57.0,6.72,6.76,4.16,SI2,D,Ideal
3818,0.95,New York City,62.9,57.0,6.24,6.19,3.91,VS2,I,Premium
1980,0.51,Tel Aviv,62.0,60.5,5.05,5.08,3.15,VVS2,E,Good
472,0.35,Dubai,61.3,54.0,4.51,4.56,2.78,SI1,I,Ideal
911,0.3,Antwerp,61.7,57.0,4.31,4.28,2.65,VS1,E,Ideal
6512,1.11,Amsterdam,61.1,57.0,6.67,6.69,4.08,SI1,F,Ideal
1337,0.5,Las Vegas,61.9,60.0,5.06,5.09,3.14,SI1,E,Ideal
4283,1.1,Tel Aviv,61.8,58.0,6.6,6.63,4.09,SI2,J,Very Good
3105,0.72,Kimberly,61.6,59.0,5.78,5.72,3.54,VVS2,F,Premium
2084,0.51,Dubai,59.3,57.0,5.25,5.31,3.13,IF,G,Very Good
3291,0.77,Surat,61.8,58.0,5.84,5.81,3.6,VS2,D,Premium
593,0.31,Madrid,62.6,58.0,4.34,4.29,2.7,SI1,G,Premium
5410,1.13,London,62.1,58.0,6.7,6.66,4.15,SI1,H,Premium
554,0.3,Madrid,63.1,56.0,4.29,4.27,2.7,SI1,H,Very Good
1567,0.51,Paris,61.6,58.0,5.18,5.15,3.18,VS2,E,Premium
1551,0.55,Surat,61.7,56.0,5.24,5.29,3.25,SI1,E,Ideal
737,0.3,Luxembourg,61.1,59.0,4.29,4.32,2.63,VVS2,F,Premium
4652,1.14,New York City,62.9,59.0,6.62,6.64,4.17,SI2,F,Very Good
912,0.33,Las Vegas,61.1,58.0,4.42,4.46,2.71,VVS1,F,Very Good
15105,2.01,New York City,61.8,59.0,8.15,8.09,5.02,SI1,G,Premium
734,0.31,Tel Aviv,62.1,54.0,4.34,4.36,2.7,VS2,D,Ideal
8621,1.01,New York City,62.8,57.0,6.39,6.42,4.02,IF,G,Very Good
14071,1.5,Surat,61.1,58.0,7.33,7.36,4.49,VS2,F,Premium
4586,1.03,New York City,60.5,58.0,6.55,6.49,3.94,SI2,F,Ideal
1752,0.51,Zurich,62.4,60.0,5.05,5.08,3.16,VS1,G,Very Good
556,0.34,London,63.3,57.0,4.44,4.47,2.82,SI1,E,Good
666,0.33,Antwerp,63.2,56.0,4.39,4.41,2.78,VS2,F,Good
6128,1.06,Madrid,61.8,57.0,6.52,6.56,4.04,VS2,G,Ideal
3730,1.11,Amsterdam,63.2,59.0,6.55,6.46,4.11,VS2,J,Very Good
5254,1.0,Tel Aviv,60.9,61.0,6.38,6.42,3.9,VS2,H,Good
1372,0.46,Antwerp,61.7,59.0,4.93,4.96,3.05,VS1,E,Premium
863,0.41,Zurich,59.8,61.0,4.79,4.84,2.88,VVS1,I,Very Good
629,0.38,London,62.0,55.0,4.67,4.69,2.9,VVS2,J,Ideal
2984,0.9,Zurich,63.1,57.0,6.12,6.06,3.84,VS2,J,Very Good
419,0.24,Amsterdam,59.6,58.0,4.08,4.11,2.44,VS2,F,Very Good
10688,1.51,New York City,62.2,58.0,7.3,7.26,4.53,SI1,G,Premium
2401,0.58,Paris,61.8,57.0,5.39,5.35,3.32,VS2,F,Ideal
2856,0.77,Antwerp,61.0,58.0,5.94,5.9,3.61,SI1,F,Premium
601,0.3,Madrid,62.1,53.6,4.28,4.31,2.67,VS2,F,Ideal
552,0.24,Las Vegas,62.5,59.0,3.96,4.01,2.49,VVS1,E,Very Good
1140,0.38,Zurich,62.2,57.0,4.66,4.63,2.89,VS1,D,Ideal
680,0.31,Antwerp,61.8,59.0,4.3,4.37,2.68,VS2,E,Very Good
2674,0.71,Madrid,60.3,60.0,5.77,5.74,3.47,SI1,E,Premium
1240,0.4,Las Vegas,61.4,56.0,4.76,4.79,2.93,VVS2,I,Ideal
10147,1.01,Tel Aviv,60.2,58.0,6.57,6.51,3.94,VVS2,D,Premium
1015,0.41,London,61.4,56.0,4.8,4.77,2.94,SI1,D,Ideal
1111,0.4,Tel Aviv,62.8,56.0,4.68,4.72,2.95,VVS2,D,Ideal
5208,1.24,Surat,62.9,60.0,6.8,6.74,4.26,SI1,I,Premium
3839,1.02,Paris,57.5,62.0,6.6,6.62,3.8,SI2,D,Good
756,0.42,Antwerp,63.0,57.0,4.77,4.81,3.02,SI1,D,Very Good
993,0.38,London,61.7,55.0,4.67,4.7,2.89,VVS1,G,Ideal
1757,0.51,Kimberly,61.8,60.0,5.08,5.12,3.15,VS1,G,Ideal
789,0.3,Surat,62.6,54.0,4.25,4.28,2.67,VVS1,G,Ideal
1008,0.32,Madrid,62.1,54.0,4.44,4.41,2.75,VVS2,F,Ideal
3191,0.7,Las Vegas,60.6,56.0,5.69,5.82,3.49,VVS2,G,Ideal
8905,1.01,New York City,59.9,58.0,6.54,6.49,3.9,VVS2,F,Premium
2633,0.7,Zurich,61.6,58.0,5.69,5.73,3.52,VS2,G,Premium
1881,0.71,London,63.3,55.0,5.62,5.66,3.57,VS1,J,Good
7740,1.02,Luxembourg,61.3,58.0,6.46,6.52,3.98,VS1,F,Very Good
3884,0.91,Kimberly,62.6,57.0,6.16,6.21,3.87,SI1,G,Ideal
2201,0.71,Dubai,62.7,59.0,5.65,5.67,3.55,SI1,G,Very Good
7453,1.54,Surat,61.2,59.0,7.41,7.45,4.55,SI1,J,Very Good
1851,0.57,London,62.1,56.0,5.3,5.33,3.3,VS1,G,Ideal
4637,0.91,Kimberly,62.7,59.0,6.16,6.13,3.85,VS2,D,Premium
720,0.32,London,63.0,57.0,4.39,4.37,2.76,VS1,H,Ideal
1009,0.39,New York City,62.3,59.0,4.69,4.65,2.91,VS2,G,Premium
1676,0.5,Zurich,62.6,58.0,5.12,5.07,3.19,VS2,E,Premium
3254,0.71,London,62.8,56.0,5.71,5.76,3.6,VVS1,G,Ideal
13009,1.5,Zurich,62.4,60.0,7.29,7.22,4.53,VS1,G,Premium
3376,0.71,Antwerp,61.7,55.0,5.73,5.77,3.55,SI1,E,Ideal
8703,1.73,Las Vegas,65.6,55.0,7.42,7.47,4.88,SI1,J,Good
574,0.3,New York City,61.2,60.0,4.31,4.28,2.63,SI2,D,Premium
2197,0.51,Paris,61.6,55.0,5.13,5.16,3.17,VVS2,G,Ideal
412,0.31,Surat,61.9,61.0,4.29,4.34,2.67,VS1,J,Good
2009,0.54,Antwerp,62.2,56.0,5.27,5.21,3.26,VS2,D,Premium
1331,0.51,Zurich,62.1,55.0,5.17,5.15,3.2,SI1,H,Ideal
811,0.37,Antwerp,62.3,59.0,4.56,4.59,2.85,VS2,E,Very Good
2243,0.62,Surat,61.2,56.0,5.49,5.52,3.37,VS2,D,Ideal
5363,1.26,Antwerp,62.0,56.0,7.0,6.94,4.32,SI2,I,Ideal
6771,1.01,Paris,64.0,56.0,6.22,6.37,4.03,VS2,E,Very Good
5866,1.21,Tel Aviv,61.2,58.0,6.85,6.91,4.21,VS1,I,Very Good
2742,0.51,Las Vegas,61.3,57.0,5.17,5.14,3.16,VVS2,D,Ideal
3987,1.13,Amsterdam,59.1,63.0,6.85,6.82,4.04,SI2,I,Very Good
2732,0.72,Surat,62.8,55.0,5.74,5.69,3.59,VS2,F,Ideal
4698,1.09,Surat,60.3,61.0,6.64,6.69,4.02,SI2,F,Good
6606,1.01,Madrid,62.9,59.0,6.36,6.3,3.98,VS2,E,Premium
10428,1.5,Tel Aviv,63.7,59.0,7.19,7.23,4.59,SI1,G,Good
2393,0.52,Kimberly,61.7,56.0,5.16,5.18,3.19,IF,F,Ideal
7421,1.01,Madrid,61.5,57.0,6.48,6.44,3.97,VS2,E,Ideal
591,0.31,Kimberly,60.5,57.0,4.39,4.41,2.66,VS2,F,Ideal
4767,1.01,New York City,61.9,58.0,6.42,6.48,3.99,SI1,H,Ideal
1956,0.77,Tel Aviv,60.2,66.0,5.97,5.81,3.55,SI1,J,Fair
912,0.32,Las Vegas,61.9,55.0,4.43,4.45,2.75,VS2,D,Ideal
3961,1.09,London,61.9,61.0,6.58,6.54,4.06,SI2,D,Premium
1057,0.41,London,62.1,56.0,4.76,4.78,2.96,VVS1,E,Ideal
5268,1.5,Kimberly,65.5,60.0,7.07,7.03,4.62,SI2,J,Fair
730,0.32,Antwerp,62.0,55.0,4.4,4.44,2.74,VVS2,G,Ideal
720,0.31,New York City,62.5,54.0,4.33,4.37,2.72,VS2,E,Ideal
1007,0.41,Las Vegas,61.6,55.0,4.74,4.77,2.93,VS2,D,Ideal
12500,2.58,London,65.2,59.0,8.58,8.51,5.57,SI2,F,Fair
2471,0.71,New York City,61.5,56.0,5.71,5.75,3.53,SI1,H,Very Good
882,0.4,Antwerp,63.2,56.0,4.74,4.69,2.98,SI1,E,Very Good
1781,0.51,Antwerp,60.4,57.0,5.18,5.15,3.12,VS2,E,Ideal
11925,2.01,London,63.3,59.0,7.98,7.89,5.02,SI2,F,Very Good
792,0.43,New York City,62.6,58.0,4.77,4.81,3.0,SI1,F,Premium
12840,1.52,Amsterdam,61.1,57.0,7.39,7.45,4.53,VS2,G,Ideal
1667,0.72,Las Vegas,60.3,58.0,5.81,5.73,3.48,SI2,J,Premium
2651,0.72,Luxembourg,61.9,54.1,5.73,5.83,3.57,SI2,F,Ideal
4744,1.11,Surat,58.3,60.0,6.84,6.78,3.97,VS2,I,Premium
4515,1.04,Kimberly,61.9,57.0,6.49,6.46,4.01,SI1,H,Ideal
463,0.33,Luxembourg,62.6,58.0,4.34,4.42,2.74,VS2,I,Very Good
3555,0.92,Dubai,59.4,62.0,6.36,6.34,3.77,SI2,G,Premium
11498,1.43,Las Vegas,62.0,55.0,7.21,7.28,4.49,VS1,H,Ideal
2085,0.51,Luxembourg,61.7,55.0,5.14,5.17,3.18,VS1,F,Ideal
4312,1.0,Luxembourg,65.3,58.0,6.25,6.18,4.06,VVS2,H,Fair
15760,1.52,Dubai,60.6,57.0,7.45,7.49,4.52,VVS2,G,Ideal
759,0.38,Kimberly,62.4,54.0,4.63,4.67,2.9,VS1,G,Ideal
10951,1.51,Antwerp,60.2,60.0,7.5,7.38,4.48,VS2,H,Premium
7465,1.02,Surat,60.2,56.0,6.56,6.62,3.97,VS2,E,Ideal
3739,1.01,Dubai,61.5,57.0,6.42,6.46,3.96,SI2,G,Ideal
10367,1.26,Kimberly,60.7,58.0,7.02,7.04,4.27,VS1,E,Premium
2143,0.6,Antwerp,63.0,55.0,5.39,5.37,3.39,VVS2,F,Ideal
526,0.3,Antwerp,61.9,58.0,4.27,4.33,2.66,SI1,E,Very Good
2308,0.71,Tel Aviv,61.5,57.0,5.74,5.78,3.54,SI1,E,Ideal
504,0.29,Luxembourg,61.2,58.0,4.24,4.29,2.61,VS1,F,Very Good
4641,1.12,Madrid,62.0,56.0,6.73,6.65,4.15,SI1,I,Premium
3992,0.9,Paris,63.9,59.0,6.09,6.06,3.88,SI1,F,Good
11837,1.06,Paris,62.0,57.0,6.52,6.54,4.05,VVS2,D,Ideal
945,0.4,Antwerp,62.2,55.0,4.75,4.71,2.94,SI1,E,Ideal
1368,0.54,Luxembourg,62.0,54.0,5.25,5.27,3.26,SI1,G,Ideal
12008,1.31,London,61.6,57.0,6.99,7.04,4.32,VS1,G,Ideal
1052,0.33,Antwerp,61.8,55.0,4.48,4.45,2.76,IF,G,Ideal
6963,1.21,Antwerp,62.3,58.0,6.77,6.74,4.21,SI1,E,Premium
2441,0.56,New York City,62.6,54.0,5.28,5.32,3.32,VVS2,E,Ideal
720,0.32,Kimberly,63.1,56.0,4.39,4.36,2.76,SI1,E,Very Good
2156,0.63,Surat,62.1,56.0,5.54,5.51,3.43,VS2,E,Ideal
2367,0.62,Antwerp,60.3,59.0,5.52,5.55,3.34,IF,H,Very Good
648,0.4,Zurich,60.5,57.0,4.73,4.76,2.87,SI2,D,Ideal
852,0.41,Las Vegas,63.4,58.0,4.75,4.68,2.99,SI1,F,Very Good
10407,1.01,Surat,62.4,60.0,6.36,6.31,3.95,VVS2,D,Premium
1813,0.53,Las Vegas,62.6,54.0,5.19,5.16,3.24,VS1,G,Ideal
713,0.5,Kimberly,63.8,58.0,5.08,4.97,3.21,I1,F,Fair
2016,0.5,New York City,60.9,58.0,5.13,5.09,3.11,VVS2,F,Premium
13615,2.21,London,61.9,56.0,8.4,8.36,5.19,SI2,H,Ideal
